id_municipio,rede,meta_alfabetizacao_2025,meta_alfabetizacao_2026,meta_alfabetizacao_2027,meta_alfabetizacao_2028,meta_alfabetizacao_2029,meta_alfabetizacao_2030,taxa_observada_2023,taxa_observada_2024,participacao_2023,participacao_2024,possui_historico_2023,ganho_observado_2023_2024_pp,gap_atual_meta_2025_pp,ganho_anual_requerido_2025_pp,cenario_tendencia_bruto_2025,cenario_tendencia_2025,deficit_trajetoria_2025_pp,gap_cenario_limitado_2025_pp,flag_risco_nao_atingir_2025,gap_atual_meta_2026_pp,ganho_anual_requerido_2026_pp,cenario_tendencia_bruto_2026,cenario_tendencia_2026,deficit_trajetoria_2026_pp,gap_cenario_limitado_2026_pp,flag_risco_nao_atingir_2026,gap_atual_meta_2027_pp,ganho_anual_requerido_2027_pp,cenario_tendencia_bruto_2027,cenario_tendencia_2027,deficit_trajetoria_2027_pp,gap_cenario_limitado_2027_pp,flag_risco_nao_atingir_2027,gap_atual_meta_2028_pp,ganho_anual_requerido_2028_pp,cenario_tendencia_bruto_2028,cenario_tendencia_2028,deficit_trajetoria_2028_pp,gap_cenario_limitado_2028_pp,flag_risco_nao_atingir_2028,gap_atual_meta_2029_pp,ganho_anual_requerido_2029_pp,cenario_tendencia_bruto_2029,cenario_tendencia_2029,deficit_trajetoria_2029_pp,gap_cenario_limitado_2029_pp,flag_risco_nao_atingir_2029,gap_atual_meta_2030_pp,ganho_anual_requerido_2030_pp,cenario_tendencia_bruto_2030,cenario_tendencia_2030,deficit_trajetoria_2030_pp,gap_cenario_limitado_2030_pp,flag_risco_nao_atingir_2030,meta_2025_ja_atingida_em_2024,status_meta_2025,rank_risco_meta_2025,rank_gap_atual_2025,municipio,sigla_uf,regiao,cluster_id,cluster_nome
3171105,Municipal,77.6,78.1,78.59,79.07,79.54,80,,77.09,,89.47,False,,0.5099999999999909,0.5099999999999909,,,,,,1.009999999999991,0.5049999999999955,,,,,,1.5,0.5,,,,,,1.9799999999999898,0.49499999999999744,,,,,,2.450000000000003,0.49000000000000055,,,,,,2.9099999999999966,0.48499999999999943,,,,,,False,SEM_HISTORICO_2023,,2946,Veríssimo,MG,Sudeste,1,Pequeno porte agropecuario com maior infraestrutura educacional
3112505,Municipal,78.27,78.63,78.98,79.32,79.66,80,,77.92,,89.43,False,,0.3499999999999943,0.3499999999999943,,,,,,0.7099999999999937,0.3549999999999969,,,,,,1.0600000000000023,0.3533333333333341,,,,,,1.3999999999999915,0.34999999999999787,,,,,,1.7399999999999949,0.347999999999999,,,,,,2.0799999999999983,0.3466666666666664,,,,,,False,SEM_HISTORICO_2023,,2963,Capim Branco,MG,Sudeste,2,"Rural, menor renda e maior presenca da administracao publica"
4205159,Municipal,79.25,79.4,79.55,79.7,79.85,80,,79.1,,95.0,False,,0.15000000000000568,0.15000000000000568,,,,,,0.30000000000001137,0.15000000000000568,,,,,,0.45000000000000284,0.15000000000000094,,,,,,0.6000000000000085,0.15000000000000213,,,,,,0.75,0.15,,,,,,0.9000000000000057,0.15000000000000094,,,,,,False,SEM_HISTORICO_2023,,2997,Doutor Pedrinho,SC,Sul,0,Urbano-industrial de maior escala
3510153,Municipal,79.58,79.66,79.75,79.83,79.92,80,,79.49,,92.55,False,,0.09000000000000341,0.09000000000000341,,,,,,0.1700000000000017,0.08500000000000085,,,,,,0.2600000000000051,0.08666666666666838,,,,,,0.3400000000000034,0.08500000000000085,,,,,,0.4300000000000068,0.08600000000000137,,,,,,0.5100000000000051,0.08500000000000085,,,,,,False,SEM_HISTORICO_2023,,3006,Canitar,SP,Sudeste,0,Urbano-industrial de maior escala
4306759,Municipal,80.0,80.0,80.0,80.0,80.0,80,,80.0,,100.0,False,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,True,SEM_HISTORICO_2023,,,Doutor Ricardo,RS,Sul,1,Pequeno porte agropecuario com maior infraestrutura educacional
4216008,Municipal,80.0,80.0,80.0,80.0,80.0,80,,80.35,,90.0,False,,-0.3499999999999943,0.0,,,,,,-0.3499999999999943,0.0,,,,,,-0.3499999999999943,0.0,,,,,,-0.3499999999999943,0.0,,,,,,-0.3499999999999943,0.0,,,,,,-0.3499999999999943,0.0,,,,,,True,SEM_HISTORICO_2023,,,São Carlos,SC,Sul,1,Pequeno porte agropecuario com maior infraestrutura educacional
3306156,Municipal,80.0,80.0,80.0,80.0,80.0,80,,82.96,,81.08,False,,-2.9599999999999937,0.0,,,,,,-2.9599999999999937,0.0,,,,,,-2.9599999999999937,0.0,,,,,,-2.9599999999999937,0.0,,,,,,-2.9599999999999937,0.0,,,,,,-2.9599999999999937,0.0,,,,,,True,SEM_HISTORICO_2023,,,Varre-Sai,RJ,Sudeste,2,"Rural, menor renda e maior presenca da administracao publica"
5213400,Municipal,80.0,80.0,80.0,80.0,80.0,80,,84.62,,100.0,False,,-4.6200000000000045,0.0,,,,,,-4.6200000000000045,0.0,,,,,,-4.6200000000000045,0.0,,,,,,-4.6200000000000045,0.0,,,,,,-4.6200000000000045,0.0,,,,,,-4.6200000000000045,0.0,,,,,,True,SEM_HISTORICO_2023,,,Moiporá,GO,Centro-Oeste,1,Pequeno porte agropecuario com maior infraestrutura educacional
3163409,Municipal,80.0,80.0,80.0,80.0,80.0,80,,86.0,,100.0,False,,-6.0,0.0,,,,,,-6.0,0.0,,,,,,-6.0,0.0,,,,,,-6.0,0.0,,,,,,-6.0,0.0,,,,,,-6.0,0.0,,,,,,True,SEM_HISTORICO_2023,,,São José do Goiabal,MG,Sudeste,1,Pequeno porte agropecuario com maior infraestrutura educacional
3145406,Municipal,80.0,80.0,80.0,80.0,80.0,80,,89.13,,73.91,False,,-9.129999999999995,0.0,,,,,,-9.129999999999995,0.0,,,,,,-9.129999999999995,0.0,,,,,,-9.129999999999995,0.0,,,,,,-9.129999999999995,0.0,,,,,,-9.129999999999995,0.0,,,,,,True,SEM_HISTORICO_2023,,,Olaria,MG,Sudeste,1,Pequeno porte agropecuario com maior infraestrutura educacional
3166600,Municipal,80.0,80.0,80.0,80.0,80.0,80,,90.0,,90.91,False,,-10.0,0.0,,,,,,-10.0,0.0,,,,,,-10.0,0.0,,,,,,-10.0,0.0,,,,,,-10.0,0.0,,,,,,-10.0,0.0,,,,,,True,SEM_HISTORICO_2023,,,Serra da Saudade,MG,Sudeste,1,Pequeno porte agropecuario com maior infraestrutura educacional
4200903,Municipal,80.0,80.0,80.0,80.0,80.0,80,,90.0,,90.91,False,,-10.0,0.0,,,,,,-10.0,0.0,,,,,,-10.0,0.0,,,,,,-10.0,0.0,,,,,,-10.0,0.0,,,,,,-10.0,0.0,,,,,,True,SEM_HISTORICO_2023,,,Angelina,SC,Sul,1,Pequeno porte agropecuario com maior infraestrutura educacional
3147501,Municipal,80.0,80.0,80.0,80.0,80.0,80,,90.91,,91.67,False,,-10.909999999999997,0.0,,,,,,-10.909999999999997,0.0,,,,,,-10.909999999999997,0.0,,,,,,-10.909999999999997,0.0,,,,,,-10.909999999999997,0.0,,,,,,-10.909999999999997,0.0,,,,,,True,SEM_HISTORICO_2023,,,Passabém,MG,Sudeste,2,"Rural, menor renda e maior presenca da administracao publica"
5200506,Municipal,80.0,80.0,80.0,80.0,80.0,80,,90.91,,100.0,False,,-10.909999999999997,0.0,,,,,,-10.909999999999997,0.0,,,,,,-10.909999999999997,0.0,,,,,,-10.909999999999997,0.0,,,,,,-10.909999999999997,0.0,,,,,,-10.909999999999997,0.0,,,,,,True,SEM_HISTORICO_2023,,,Aloândia,GO,Centro-Oeste,1,Pequeno porte agropecuario com maior infraestrutura educacional
3142502,Municipal,80.0,80.0,80.0,80.0,80.0,80,,95.0,,90.91,False,,-15.0,0.0,,,,,,-15.0,0.0,,,,,,-15.0,0.0,,,,,,-15.0,0.0,,,,,,-15.0,0.0,,,,,,-15.0,0.0,,,,,,True,SEM_HISTORICO_2023,,,Monjolos,MG,Sudeste,1,Pequeno porte agropecuario com maior infraestrutura educacional
3151909,Municipal,80.0,80.0,80.0,80.0,80.0,80,,95.65,,95.65,False,,-15.650000000000006,0.0,,,,,,-15.650000000000006,0.0,,,,,,-15.650000000000006,0.0,,,,,,-15.650000000000006,0.0,,,,,,-15.650000000000006,0.0,,,,,,-15.650000000000006,0.0,,,,,,True,SEM_HISTORICO_2023,,,Pocrane,MG,Sudeste,2,"Rural, menor renda e maior presenca da administracao publica"
3107703,Municipal,80.0,80.0,80.0,80.0,80.0,80,,98.04,,92.59,False,,-18.040000000000006,0.0,,,,,,-18.040000000000006,0.0,,,,,,-18.040000000000006,0.0,,,,,,-18.040000000000006,0.0,,,,,,-18.040000000000006,0.0,,,,,,-18.040000000000006,0.0,,,,,,True,SEM_HISTORICO_2023,,,Bom Jesus do Amparo,MG,Sudeste,1,Pequeno porte agropecuario com maior infraestrutura educacional
3149408,Municipal,80.0,80.0,80.0,80.0,80.0,80,,100.0,,100.0,False,,-20.0,0.0,,,,,,-20.0,0.0,,,,,,-20.0,0.0,,,,,,-20.0,0.0,,,,,,-20.0,0.0,,,,,,-20.0,0.0,,,,,,True,SEM_HISTORICO_2023,,,Pedro Teixeira,MG,Sudeste,1,Pequeno porte agropecuario com maior infraestrutura educacional
