id_municipio,municipio,sigla_uf,regiao,status_dominio_modelo,n_alunos,probabilidade_media_risco,carga_risco_estimada,taxa_sinalizada_risco,taxa_risco_real,taxa_alfabetizacao_real,rank_probabilidade_risco_geral,rank_carga_risco_geral,percentil_risco_modelo,faixa_risco_relativo
3546306,Santa Cruz das Palmeiras,SP,Sudeste,FORA_DOMINIO_UF,278,0.3391809416670192,94.29230178343133,0.0,0.3992805755395683,0.6007194244604317,3350,1427,0.39296719231466376,ate_P50
3548302,Santo Expedito,SP,Sudeste,FORA_DOMINIO_UF,28,0.3391393586280959,9.495902041586685,0.0,0.0,1.0,3353,4934,0.3924234185245605,ate_P50
3532702,Nipoã,SP,Sudeste,FORA_DOMINIO_UF,57,0.3386227672198131,19.30149773152935,0.0,0.1929824561403508,0.8070175438596491,3362,4000,0.3907920971542505,ate_P50
3552700,Tabatinga,SP,Sudeste,FORA_DOMINIO_UF,171,0.3383680335912006,57.860933744095306,0.0,0.3801169590643274,0.6198830409356725,3365,2149,0.39024832336414716,ate_P50
3525607,João Ramalho,SP,Sudeste,FORA_DOMINIO_UF,60,0.3378789008398714,20.272734050392284,0.0,0.35,0.65,3374,3937,0.38861700199383725,ate_P50
3554953,Tuiuti,SP,Sudeste,FORA_DOMINIO_UF,65,0.3378078857804318,21.957512575728067,0.0,0.4461538461538462,0.5538461538461539,3375,3816,0.38843574406380277,ate_P50
3509403,Cajuru,SP,Sudeste,FORA_DOMINIO_UF,218,0.3377650544341969,73.63278186665492,0.0,0.4495412844036697,0.5504587155963303,3378,1795,0.3878919702736995,ate_P50
3535002,Palestina,SP,Sudeste,FORA_DOMINIO_UF,130,0.3375185439621242,43.877410715076145,0.0,0.2769230769230769,0.7230769230769231,3387,2607,0.3862606489033895,ate_P50
3533007,Nova Granada,SP,Sudeste,FORA_DOMINIO_UF,181,0.3371983920078709,61.03290895342463,0.0,0.4033149171270718,0.5966850828729282,3395,2059,0.38481058546311403,ate_P50
3532108,Murutinga do Sul,SP,Sudeste,FORA_DOMINIO_UF,32,0.3371944403292327,10.790222090535446,0.0,0.0,1.0,3396,4801,0.38462932753307955,ate_P50
3542305,Redenção da Serra,SP,Sudeste,FORA_DOMINIO_UF,51,0.3368867919757426,17.181226390762873,0.0,0.1568627450980392,0.8431372549019608,3400,4178,0.38390429581294183,ate_P50
3541208,Presidente Bernardes,SP,Sudeste,FORA_DOMINIO_UF,64,0.3368424153571208,21.55791458285573,0.0,0.203125,0.796875,3402,3846,0.3835417799528729,ate_P50
3515152,Engenheiro Coelho,SP,Sudeste,FORA_DOMINIO_UF,181,0.3364934314768855,60.90531109731627,0.0,0.5193370165745856,0.4806629834254143,3410,2065,0.38209171651259743,ate_P50
3519253,Iaras,SP,Sudeste,FORA_DOMINIO_UF,54,0.3363287082754923,18.161750246876586,0.0,0.5740740740740741,0.4259259259259259,3414,4101,0.38136668479245966,ate_P50
3516705,Garça,SP,Sudeste,FORA_DOMINIO_UF,303,0.3362179821866067,101.87404860254183,0.0,0.4224422442244224,0.5775577557755776,3418,1321,0.3806416530723219,ate_P50
3536000,Parapuã,SP,Sudeste,FORA_DOMINIO_UF,98,0.3359338706104966,32.92151931982867,0.0,0.2653061224489796,0.7346938775510204,3426,3106,0.3791915896320464,ate_P50
3523701,Itirapuã,SP,Sudeste,FORA_DOMINIO_UF,48,0.3358025949759387,16.118524558845056,0.0,0.1875,0.8125,3429,4286,0.37864781584194307,ate_P50
3532058,Motuca,SP,Sudeste,FORA_DOMINIO_UF,41,0.3356570737731523,13.761940024699244,0.0,0.2195121951219512,0.7804878048780488,3434,4506,0.37774152619177087,ate_P50
3545159,Saltinho,SP,Sudeste,FORA_DOMINIO_UF,101,0.3354949375844097,33.88498869602538,0.0,0.3564356435643564,0.6435643564356436,3436,3047,0.377379010331702,ate_P50
3512001,Colina,SP,Sudeste,FORA_DOMINIO_UF,188,0.3354165304813276,63.05830773048959,0.0,0.4202127659574468,0.5797872340425532,3438,2023,0.37701649447163316,ate_P50
3535804,Paranapanema,SP,Sudeste,FORA_DOMINIO_UF,212,0.3353226217079263,71.08839580208038,0.0,0.5660377358490566,0.4339622641509434,3441,1848,0.3764727206815298,ate_P50
3556602,Vera Cruz,SP,Sudeste,FORA_DOMINIO_UF,94,0.3352935722416867,31.517595790718552,0.0,0.4893617021276595,0.5106382978723404,3442,3179,0.3762914627514954,ate_P50
3504305,Avaí,SP,Sudeste,FORA_DOMINIO_UF,44,0.3352397405174414,14.75054858276742,0.0,0.3636363636363636,0.6363636363636364,3444,4411,0.3759289468914265,ate_P50
3509304,Cajobi,SP,Sudeste,FORA_DOMINIO_UF,96,0.3352206603162611,32.18118339036106,0.0,0.3958333333333333,0.6041666666666666,3446,3146,0.3755664310313576,ate_P50
3525805,Júlio Mesquita,SP,Sudeste,FORA_DOMINIO_UF,49,0.3351853705342424,16.42408315617788,0.0,0.4489795918367347,0.5510204081632653,3447,4254,0.3753851731013232,ate_P50
3553609,Tapiratiba,SP,Sudeste,FORA_DOMINIO_UF,111,0.3350791361008116,37.19378410719008,0.0,0.1981981981981982,0.8018018018018018,3452,2889,0.374478883451151,ate_P50
3545407,Salto Grande,SP,Sudeste,FORA_DOMINIO_UF,91,0.3350134955281938,30.486228093065638,0.0,0.5494505494505495,0.4505494505494505,3453,3233,0.37429762552111656,ate_P50
3517901,Guaraci,SP,Sudeste,FORA_DOMINIO_UF,101,0.3349937811802171,33.834371899201926,0.0,0.2673267326732673,0.7326732673267327,3455,3052,0.37393510966104765,ate_P50
3520608,Indiana,SP,Sudeste,FORA_DOMINIO_UF,34,0.3348514723399703,11.38495005955899,0.0,0.2941176470588235,0.7058823529411765,3458,4739,0.37339133587094436,ate_P50
3521804,Itaí,SP,Sudeste,FORA_DOMINIO_UF,282,0.3348087807116093,94.41607616067382,0.0,0.5283687943262412,0.4716312056737589,3460,1426,0.37302882001087545,ate_P50
3500550,Águas de Santa Bárbara,SP,Sudeste,FORA_DOMINIO_UF,104,0.3347662205733616,34.81568693962961,0.0,0.5096153846153846,0.4903846153846153,3461,2995,0.372847562080841,ate_P50
3528809,Maracaí,SP,Sudeste,FORA_DOMINIO_UF,110,0.3346169396381279,36.80786336019407,0.0,0.0909090909090909,0.9090909090909092,3464,2901,0.37230378829073774,ate_P50
3555356,Ubarana,SP,Sudeste,FORA_DOMINIO_UF,69,0.334407758138565,23.074135311560983,0.0,0.2608695652173913,0.7391304347826086,3468,3721,0.37157875657059997,ate_P50
3545605,Santa Adélia,SP,Sudeste,FORA_DOMINIO_UF,120,0.3341840837975613,40.10209005570736,0.0,0.3583333333333333,0.6416666666666667,3472,2774,0.3708537248504622,ate_P50
3541703,Quatá,SP,Sudeste,FORA_DOMINIO_UF,110,0.3341000264467447,36.75100290914192,0.0,0.3181818181818182,0.6818181818181818,3474,2906,0.37049120899039334,ate_P50
3503000,Aramina,SP,Sudeste,FORA_DOMINIO_UF,54,0.3336441727322685,18.016785327542497,0.0,0.2777777777777778,0.7222222222222222,3484,4115,0.36867862969004894,ate_P50
3527702,Luiziânia,SP,Sudeste,FORA_DOMINIO_UF,47,0.3336041972896968,15.67939727261575,0.0,0.4468085106382978,0.5531914893617021,3485,4326,0.3684973717600145,ate_P50
3540507,Porangaba,SP,Sudeste,FORA_DOMINIO_UF,82,0.3335196743068535,27.348613293161986,0.0,0.3902439024390244,0.6097560975609756,3488,3432,0.3679535979699112,ate_P50
3521309,Ipuã,SP,Sudeste,FORA_DOMINIO_UF,143,0.3335052093581551,47.69124493821618,0.0,0.3566433566433566,0.6433566433566433,3489,2481,0.36777234003987674,ate_P50
3508108,Buritama,SP,Sudeste,FORA_DOMINIO_UF,161,0.333229255116711,53.649910073790466,0.0,0.3229813664596273,0.6770186335403726,3495,2264,0.3666847924596701,ate_P50
3539004,Pirangi,SP,Sudeste,FORA_DOMINIO_UF,103,0.3329080448156903,34.2895286160161,0.0,0.2427184466019417,0.7572815533980582,3503,3027,0.3652347290193946,ate_P50
3512704,Corumbataí,SP,Sudeste,FORA_DOMINIO_UF,44,0.3327771595124288,14.642195018546868,0.0,0.1590909090909091,0.8409090909090909,3505,4428,0.3648722131593257,ate_P50
3538501,Piquete,SP,Sudeste,FORA_DOMINIO_UF,87,0.3327705744389598,28.951039976189502,0.0,0.2988505747126437,0.7011494252873564,3506,3337,0.3646909552292913,ate_P50
3547700,Santo Anastácio,SP,Sudeste,FORA_DOMINIO_UF,87,0.3327616692000812,28.950265220407065,0.0,0.2068965517241379,0.7931034482758621,3507,3338,0.36450969729925686,ate_P50
3532868,Nova Castilho,SP,Sudeste,FORA_DOMINIO_UF,12,0.3327593764330044,3.993112517196053,0.0,0.75,0.25,3508,5433,0.3643284393692224,ate_P50
3544301,Roseira,SP,Sudeste,FORA_DOMINIO_UF,129,0.3327232972308765,42.92130534278307,0.0,0.3255813953488372,0.6744186046511628,3511,2650,0.3637846655791191,ate_P50
3529203,Martinópolis,SP,Sudeste,FORA_DOMINIO_UF,193,0.332679154287913,64.20707677756721,0.0,0.3678756476683937,0.6321243523316062,3512,1998,0.36360340764908466,ate_P50
3510708,Cardoso,SP,Sudeste,FORA_DOMINIO_UF,97,0.3324904288316023,32.25157159666542,0.0,0.4020618556701031,0.5979381443298969,3516,3142,0.3628783759289469,ate_P50
3527306,Louveira,SP,Sudeste,FORA_DOMINIO_UF,624,0.3324878908113123,207.47244386625889,0.0,0.4198717948717949,0.5801282051282052,3517,661,0.36269711799891247,ate_P50
3510153,Canitar,SP,Sudeste,FORA_DOMINIO_UF,87,0.3319971946199218,28.883755931933194,0.0,0.2068965517241379,0.7931034482758621,3524,3339,0.36142831248867135,ate_P50
3508306,Cabrália Paulista,SP,Sudeste,FORA_DOMINIO_UF,49,0.3318804943941986,16.26214422531573,0.0,0.2244897959183673,0.7755102040816326,3526,4272,0.3610657966286025,ate_P50
3520442,Ilha Solteira,SP,Sudeste,FORA_DOMINIO_UF,209,0.3316904342757998,69.32330076364217,0.0,0.1961722488038277,0.8038277511961722,3530,1894,0.36034076490846473,ate_P50
3500758,Alambari,SP,Sudeste,FORA_DOMINIO_UF,62,0.3316244790852483,20.560717703285395,0.0,0.3709677419354839,0.6290322580645161,3532,3916,0.35997824904839587,ate_P50
3507704,Braúna,SP,Sudeste,FORA_DOMINIO_UF,54,0.3315649522075059,17.90450741920532,0.0,0.2592592592592592,0.7407407407407407,3536,4123,0.3592532173282581,ate_P50
3501806,Américo de Campos,SP,Sudeste,FORA_DOMINIO_UF,37,0.3312871506320992,12.25762457338767,0.0,0.2162162162162162,0.7837837837837838,3543,4651,0.35798441181801705,ate_P50
3516002,Flórida Paulista,SP,Sudeste,FORA_DOMINIO_UF,84,0.3308889869236352,27.79467490158536,0.0,0.4523809523809524,0.5476190476190477,3546,3402,0.3574406380279137,ate_P50
3538303,Piquerobi,SP,Sudeste,FORA_DOMINIO_UF,36,0.3305812099402051,11.900923557847385,0.0,0.5555555555555556,0.4444444444444444,3548,4692,0.35707812216784485,ate_P50
3525706,José Bonifácio,SP,Sudeste,FORA_DOMINIO_UF,320,0.3301199035302262,105.63836912967238,0.0,0.40625,0.59375,3564,1267,0.3541779952872938,ate_P50
3517703,Guará,SP,Sudeste,FORA_DOMINIO_UF,180,0.3300928907182578,59.416720329286406,0.0,0.2222222222222222,0.7777777777777778,3565,2107,0.3539967373572594,ate_P50
3544202,Riolândia,SP,Sudeste,FORA_DOMINIO_UF,85,0.3300107809247156,28.050916378600824,0.0,0.1529411764705882,0.8470588235294118,3567,3388,0.3536342214971905,ate_P50
3534203,Orindiúva,SP,Sudeste,FORA_DOMINIO_UF,77,0.3297132423643937,25.387919662058316,0.0,0.5194805194805194,0.4805194805194805,3570,3561,0.3530904477070872,ate_P50
3513850,Dirce Reis,SP,Sudeste,FORA_DOMINIO_UF,13,0.3295935925907124,4.284716703679261,0.0,0.1538461538461538,0.8461538461538461,3573,5413,0.35254667391698385,ate_P50
3519808,Icém,SP,Sudeste,FORA_DOMINIO_UF,50,0.3292466887046449,16.462334435232247,0.0,0.18,0.82,3577,4251,0.35173101323182887,ate_P50
3536406,Paulicéia,SP,Sudeste,FORA_DOMINIO_UF,112,0.3292466887046449,36.87562913492023,0.0,0.2410714285714285,0.7589285714285714,3577,2899,0.35173101323182887,ate_P50
3501103,Alto Alegre,SP,Sudeste,FORA_DOMINIO_UF,39,0.3289221496008762,12.82796383443417,0.0,0.282051282051282,0.717948717948718,3586,4592,0.35019032082653617,ate_P50
3528106,Macaubal,SP,Sudeste,FORA_DOMINIO_UF,54,0.3287933237191983,17.754839480836708,0.0,0.037037037037037,0.9629629629629628,3589,4134,0.34964654703643283,ate_P50
3511201,Catiguá,SP,Sudeste,FORA_DOMINIO_UF,66,0.3286614393195076,21.6916549950875,0.0,0.1515151515151515,0.8484848484848485,3590,3833,0.3494652891063984,ate_P50
