id_municipio,populacao_2020,pib_por_habitante_2020,participacao_agropecuaria_2020,participacao_industria_2020,participacao_administracao_publica_2020,quantidade_escolas_anos_iniciais,proporcao_escolas_rurais,proporcao_internet_aprendizagem,proporcao_biblioteca_sala_leitura,proporcao_laboratorio_informatica,alunos_por_turma_anos_iniciais,razao_matriculas_docentes_anos_iniciais,proporcao_matriculas_integral_anos_iniciais,sigla_uf,regiao,capital_uf,amazonia_legal,n_redes_publicas
4201406,68867.0,30009.540128072953,0.05836863907924096,0.16611082273896394,0.15338964262489557,12.5,0.36038961038961037,0.801948051948052,0.6298701298701299,0.39285714285714285,21.80219915987151,14.60603371783496,0.026137186529834724,SC,Sul,0,0,2
4201505,8759.0,26295.581687407237,0.21225056023903532,0.23043528875350452,0.19833431961273174,3.0,0.5,1.0,0.7,0.6,17.810000000000002,14.723913043478262,0.10059171597633136,SC,Sul,0,0,2
4201604,3549.0,31265.708650324035,0.30781688723634654,0.13694166802426427,0.20752077124320803,1.0,0.0,1.0,1.0,0.0,18.0,15.428571428571429,0.0,SC,Sul,0,0,1
4201653,2234.0,60672.7842435094,0.2805261808377557,0.41556009665814564,0.13188708712442015,1.0,0.0,1.0,1.0,1.0,16.2,12.461538461538462,0.0,SC,Sul,0,0,1
4201703,7978.0,26018.67635998997,0.04500674727841991,0.24459284308443965,0.20337310582826176,1.5,0.0,1.0,0.5,0.5,18.430555555555557,11.100985221674877,0.029785839160839163,SC,Sul,0,0,2
4201802,3195.0,31668.85758998435,0.3710860046265697,0.09114755452742895,0.2119650528750826,1.0,0.5,1.0,1.0,0.5,15.350000000000001,13.3125,0.29072234954587894,SC,Sul,0,0,2
4201901,5683.0,47163.64596163998,0.35611029423912505,0.20562044639759455,0.1291694890052702,2.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,21.80909090909091,14.972222222222221,0.009157509157509158,SC,Sul,0,0,2
4201950,13430.0,14568.354430379746,0.082505926686485,0.05372991511802304,0.34337151857566,3.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.33333333333333337,27.37142857142857,17.74074074074074,0.11064718162839249,SC,Sul,0,0,1
4202057,11035.0,19574.173085636612,0.08484976205995795,0.10679121557710874,0.2887822664830452,4.0,0.0,1.0,0.5,0.0,22.522727272727273,22.522727272727273,0.04137235116044399,SC,Sul,0,0,1
4202073,11260.0,16226.287744227353,0.1285022155554406,0.1018810669149468,0.33872997810307076,2.0,0.25,1.0,1.0,0.5,25.873655913978496,15.655303030303031,0.0006067961165048543,SC,Sul,0,0,2
4202081,2648.0,40368.20241691843,0.24759430427179616,0.3822633025231077,0.1843617287034724,2.0,1.0,0.5,1.0,1.0,15.666666666666666,11.75,0.0,SC,Sul,0,0,1
4202099,1651.0,25797.6983646275,0.4761182166341499,0.0591324035937086,0.3111014765036009,2.0,1.0,1.0,0.5,1.0,7.375,4.916666666666667,0.0,SC,Sul,0,0,1
4202107,29860.0,61526.12190221032,0.03614417156405735,0.12021222170572027,0.10640560522919269,5.5,0.1,1.0,0.85,0.85,26.10511811023622,22.880108173076923,0.0042333019755409216,SC,Sul,0,0,2
4202131,6362.0,27633.762967620245,0.5773075757928833,0.04215505790786009,0.20907417332742992,6.0,1.0,0.8333333333333334,0.8333333333333334,0.5,15.884615384615385,10.58974358974359,0.10653753026634383,SC,Sul,0,0,1
4202156,2709.0,22784.422296050205,0.44429761466662204,0.03606436720082968,0.28675855608711653,2.0,0.5,1.0,0.5,0.0,11.857142857142858,10.375,0.2891566265060241,SC,Sul,0,0,1
4202206,11775.0,31425.053078556262,0.0488698489920763,0.4867717540521664,0.16494665350063822,3.0,0.0,0.75,0.75,0.375,19.352083333333333,13.589523809523811,0.011066759088844802,SC,Sul,0,0,2
4202305,69486.0,34766.90268543304,0.05021708778579857,0.17892319382915223,0.1606059566501139,11.0,0.23809523809523808,0.8,0.5904761904761905,0.2,24.777970627503336,17.28012987012987,0.004669715513454504,SC,Sul,0,0,2
4202404,361855.0,49141.34390847162,0.006788409129074417,0.26699207126170027,0.11915105615184583,36.0,0.08444816053511706,0.9891304347826086,0.8795986622073579,0.8653846153846154,23.268916083916082,12.767945913700537,0.05209699758931547,SC,Sul,0,0,2
4202438,3488.0,27580.84862385321,0.5546365056605389,0.033813426926616305,0.2259507351210221,3.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,13.68421052631579,8.125,0.0038461538461538464,SC,Sul,0,0,1
4202453,20335.0,38530.71059749201,0.03507229426995851,0.15893126963917148,0.2092808175148577,5.0,0.0,1.0,1.0,0.8,24.72,19.51578947368421,0.002157497303128371,SC,Sul,0,0,1
4202503,4772.0,50729.67309304275,0.34385797898596715,0.3728227910584585,0.11537885198505042,1.5,0.25,0.5,1.0,1.0,14.51388888888889,9.297101449275363,0.40119760479041916,SC,Sul,0,0,2
4202537,3057.0,42885.50866862937,0.22064407493159335,0.27946116607030097,0.1629383287728899,1.0,0.0,1.0,1.0,1.0,16.428571428571427,8.518518518518519,0.1782608695652174,SC,Sul,0,0,1
4202578,2139.0,30194.950911640954,0.4224953505296353,0.08482251152260047,0.24746502789682218,1.0,0.0,1.0,1.0,1.0,13.3,11.083333333333334,0.0,SC,Sul,0,0,1
4202602,10060.0,34473.4592445328,0.497109704768385,0.061183937184250296,0.13741547391809625,3.5,0.3333333333333333,1.0,0.8333333333333333,0.5,19.35,18.474358974358974,0.006840193704600484,SC,Sul,0,0,2
4202701,5322.0,65536.45246148064,0.039521875770065586,0.6326841996887669,0.10918812723424509,1.5,0.0,1.0,1.0,0.5,18.23015873015873,15.634920634920636,0.016055045871559634,SC,Sul,0,0,2
4202800,33876.0,42599.834691226824,0.10543203494859203,0.2813569686004804,0.1289304558320148,5.0,0.3333333333333333,0.8333333333333333,0.7083333333333333,0.3333333333333333,20.39291101055807,14.67212643678161,0.006437227594536974,SC,Sul,0,0,2
4202859,3769.0,48163.17325550544,0.0777353632812251,0.514545906434612,0.1532657392124499,3.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,20.46153846153846,12.090909090909092,0.03383458646616541,SC,Sul,0,0,1
4202875,2368.0,40447.21283783784,0.5037557865315748,0.03823478033015984,0.17990654205607476,1.5,0.75,1.0,0.75,0.5,10.745454545454546,6.866666666666667,0.06306306306306306,SC,Sul,0,0,2
4202909,137689.0,50830.82889700702,0.0008784416161802228,0.35722224780640627,0.12056879527462813,16.5,0.0625,0.8402777777777778,0.9791666666666665,0.5833333333333333,23.470661846496107,16.991199059273143,0.0009868685028768538,SC,Sul,0,0,2
4203006,79313.0,49822.34942569314,0.05307516588196585,0.48641071627223653,0.104079934123979,12.0,0.029411764705882353,1.0,0.8823529411764706,1.0,21.330398517145504,11.095762711864406,0.2313966971116029,SC,Sul,0,0,2
4203105,6130.0,46511.25611745514,0.25947472703511654,0.27559776339338754,0.1271753835305119,1.5,0.25,1.0,1.0,1.0,16.15625,12.935185185185185,0.007575757575757576,SC,Sul,0,0,2
4203154,3335.0,25771.2143928036,0.5192388147121051,0.03355287536308108,0.28121301951971694,2.0,0.5,1.0,0.0,0.0,19.85,20.894736842105264,0.07808564231738035,SC,Sul,0,0,1
4203303,11981.0,46997.74643185043,0.0975382383727822,0.48519185989275376,0.13166496896930685,5.0,0.2,1.0,0.8,0.0,19.214285714285715,14.672727272727272,0.0,SC,Sul,0,0,1
4203402,6952.0,33826.237054085155,0.5148519252825022,0.07930954772975808,0.17489797914240246,2.5,0.25,1.0,0.625,0.5,16.158695652173915,13.275384615384615,0.011627906976744186,SC,Sul,0,0,2
