id_municipio,sigla_uf,regiao,capital_uf,amazonia_legal,n_redes_publicas,pca_1,pca_2
2504801,PB,Nordeste,0,0,1,-1.913570038160714,0.3094473361482473
2504850,PB,Nordeste,0,0,1,-1.0768714467274603,-4.134143174592724
2504900,PB,Nordeste,0,0,1,-2.673755217314858,-0.36826160943357455
2505006,PB,Nordeste,0,0,1,-2.833245682988702,-0.5076769043510281
2505105,PB,Nordeste,0,0,1,-2.679518630420379,-0.25242894521437653
2505204,PB,Nordeste,0,0,1,-2.4366345653539327,-1.0095215371596973
2505238,PB,Nordeste,0,0,1,-2.9487969714881337,-0.5622113262304617
2505279,PB,Nordeste,0,0,1,-4.081349149693345,0.10428207259513368
2505303,PB,Nordeste,0,0,1,-0.911090066450894,-2.6893683446420926
2505352,PB,Nordeste,0,0,1,-2.707009209913609,-0.9319966431369874
2505402,PB,Nordeste,0,0,1,-2.205783745885606,-0.7284990529682774
2505501,PB,Nordeste,0,0,1,-2.498309660902252,-1.4349715011433783
2505600,PB,Nordeste,0,0,1,-2.310922991499025,-2.106267484696211
2505709,PB,Nordeste,0,0,1,-3.1505792162560913,-0.42936226855775594
2505808,PB,Nordeste,0,0,1,-1.9958069857197092,-1.428288087018215
2505907,PB,Nordeste,0,0,1,-1.3066093635509648,-2.551230621497117
2506004,PB,Nordeste,0,0,1,-3.459567446317884,1.1587561515019678
2506103,PB,Nordeste,0,0,1,-3.164596958740849,-0.39912868445511107
2506202,PB,Nordeste,0,0,1,-0.3122517237212943,-2.0544153967725634
2506251,PB,Nordeste,0,0,1,-3.768922366153251,-2.1717929320028446
2506301,PB,Nordeste,0,0,1,-1.6364925158315728,2.050441774994539
2506400,PB,Nordeste,0,0,1,-3.4260148770691066,-1.0362285527403132
2506509,PB,Nordeste,0,0,1,-0.7998488243964514,-2.007909448692341
2506608,PB,Nordeste,0,0,1,-1.4299945566724561,-1.7328853973186527
2506707,PB,Nordeste,0,0,2,-2.0640776511016,-0.7090206125680882
2506806,PB,Nordeste,0,0,1,-2.509739362515588,-1.036578667874496
2506905,PB,Nordeste,0,0,2,-0.9104632042492619,-0.24480811457527477
2507002,PB,Nordeste,0,0,1,-1.9268023838849515,0.4047538587915976
2507101,PB,Nordeste,0,0,1,-2.032868128889955,0.14529608346307282
2507200,PB,Nordeste,0,0,1,-1.8220235767275168,0.2956358347214693
2507309,PB,Nordeste,0,0,1,-3.6376680928140335,0.46587707420358815
2507408,PB,Nordeste,0,0,1,-2.6567279183741017,-1.0680141042665114
2507507,PB,Nordeste,1,0,2,-0.37541919952282793,3.6978802462964313
2507606,PB,Nordeste,0,0,1,-1.52896935559793,-1.2676525452385672
2507705,PB,Nordeste,0,0,1,-2.319282205177074,-0.13416545097187327
2507804,PB,Nordeste,0,0,1,-0.4511153440203796,-0.7013851239959904
2507903,PB,Nordeste,0,0,2,-1.5961265925678154,-0.7796706649629795
2508000,PB,Nordeste,0,0,1,-2.478581611732946,-0.20948756910247393
2508109,PB,Nordeste,0,0,1,-2.810070084349182,-1.1598662178378725
2508208,PB,Nordeste,0,0,1,-3.030946488606312,-0.14937069665815175
2508307,PB,Nordeste,0,0,1,-3.186181117302418,1.268678437207225
2508406,PB,Nordeste,0,0,1,-2.6098649990266822,-1.1603566947500115
2508505,PB,Nordeste,0,0,1,-2.637480798273004,-1.3487584485717454
2508554,PB,Nordeste,0,0,1,-1.0044500550186857,-2.0122538860569312
2508604,PB,Nordeste,0,0,1,-1.0277880596777946,-0.07380447207636477
2508703,PB,Nordeste,0,0,1,-2.038873583141085,-1.3946279819358016
2508802,PB,Nordeste,0,0,1,-0.5190513102997568,0.2027748852355205
2508901,PB,Nordeste,0,0,1,-2.1526816173352863,1.5784444875815522
2509008,PB,Nordeste,0,0,2,-2.366891633039941,-0.4059203956611137
2509057,PB,Nordeste,0,0,2,-2.0398809067406436,-2.115245426201555
2509107,PB,Nordeste,0,0,1,-2.5421807640812335,-0.005887971100047653
2509156,PB,Nordeste,0,0,1,0.17956525975641227,-1.0219582932275417
2509206,PB,Nordeste,0,0,1,-1.6123859320392144,-0.5292555272186612
2509305,PB,Nordeste,0,0,1,0.4171197700750697,1.5508877985395955
2509339,PB,Nordeste,0,0,1,-2.9025475424121243,-0.8064360945006044
2509370,PB,Nordeste,0,0,1,-2.1672647109811685,-1.841251702442458
2509396,PB,Nordeste,0,0,1,-3.263994170735735,-0.5645552306888676
2509404,PB,Nordeste,0,0,1,-2.4332784685341617,0.919787901457409
2509503,PB,Nordeste,0,0,1,-2.1417391961110996,-0.7789112119867974
2509602,PB,Nordeste,0,0,1,-2.103532515083641,-0.7986169322948002
2509701,PB,Nordeste,0,0,1,-1.6502553236170643,1.4103473229209975
2509800,PB,Nordeste,0,0,2,-1.0230050768659598,-2.0121628032429184
2509909,PB,Nordeste,0,0,1,-2.6599993444173524,-0.2850354224272363
2510006,PB,Nordeste,0,0,1,-3.5517524531021087,-0.2427908123729871
2510105,PB,Nordeste,0,0,1,-1.8390132521001976,-0.6282369679972241
2510204,PB,Nordeste,0,0,1,-1.851054518482242,-1.4958682865518627
2510303,PB,Nordeste,0,0,1,-0.04120086573972801,-1.1338500737966533
2510402,PB,Nordeste,0,0,2,-1.529493299596634,-1.7176351313625557
2510501,PB,Nordeste,0,0,1,1.1151013717505622,-1.7310051039002088
2510600,PB,Nordeste,0,0,1,-0.1415259872454705,-2.0299849053251506
2510709,PB,Nordeste,0,0,1,-1.0037335476444427,-2.560793265739485
2510808,PB,Nordeste,0,0,1,-1.2251291534504238,2.2925360983678584
2510907,PB,Nordeste,0,0,1,-2.7394268884574027,-0.31263817175461917
2511004,PB,Nordeste,0,0,1,-1.4504579987245454,-1.6820757219886187
2511103,PB,Nordeste,0,0,1,-1.8055217269467296,-1.4327451603540344
2511202,PB,Nordeste,0,0,1,-1.9244140328972696,1.614257794190118
2511301,PB,Nordeste,0,0,1,-1.3286116092028886,-1.4681104482082956
2511400,PB,Nordeste,0,0,1,-1.073753499816967,-0.31448658642632416
2511509,PB,Nordeste,0,0,1,-2.949294023895914,-0.1523966813151016
2511608,PB,Nordeste,0,0,1,-2.173092272709713,-0.30627531985296685
2511707,PB,Nordeste,0,0,1,-2.8168328314529893,-0.10514063411839208
2511806,PB,Nordeste,0,0,1,-2.265946762693034,-0.18525429778008265
2511905,PB,Nordeste,0,0,1,-0.9807242757508732,1.0561721826998671
2512002,PB,Nordeste,0,0,1,-1.3271977710749023,-0.19707583340319224
2512036,PB,Nordeste,0,0,1,-1.036354574490225,-1.481663849116507
2512077,PB,Nordeste,0,0,1,-1.642230991423767,-2.457729011715912
2512101,PB,Nordeste,0,0,1,-2.2030615800465436,0.9067081543278726
2512200,PB,Nordeste,0,0,1,0.2884252415119574,-1.531742410010901
2512309,PB,Nordeste,0,0,2,-1.8790858444440177,0.12263907883690772
2512408,PB,Nordeste,0,0,1,-2.5960961978102484,0.2525376489157093
2512507,PB,Nordeste,0,0,1,-1.4574003020994346,0.796994895289306
2512606,PB,Nordeste,0,0,1,-1.0062853043990148,-1.1128586752821743
2512705,PB,Nordeste,0,0,1,-2.8991346829457902,-0.939483606922144
2512721,PB,Nordeste,0,0,1,-3.85525585618026,0.2101883822157077
2512747,PB,Nordeste,0,0,1,-2.8854803357747945,-1.2192397495096436
2512754,PB,Nordeste,0,0,1,-1.807235114742102,-1.5577770561625288
2512762,PB,Nordeste,0,0,1,-1.6145634687749684,-0.663582416137476
2512788,PB,Nordeste,0,0,1,-2.0175351271543396,-1.5480264693212733
2512804,PB,Nordeste,0,0,1,-3.1308455937239406,-1.3500374854814774
2512903,PB,Nordeste,0,0,2,-1.744535124858122,0.31693204469805697
2513000,PB,Nordeste,0,0,1,-3.0172607271489977,-2.610090088040193
2513109,PB,Nordeste,0,0,1,-2.4270930232936774,0.7975173153579559
2513158,PB,Nordeste,0,0,1,-4.183683054020199,0.5219000364868197
2513208,PB,Nordeste,0,0,1,-1.6058053553476865,-1.262950694232063
2513307,PB,Nordeste,0,0,1,-1.0161126214142266,-1.3150931964705646
2513356,PB,Nordeste,0,0,1,-2.5228217151353887,-2.757626981723381
2513406,PB,Nordeste,0,0,1,0.43180472345147763,1.2379655021158749
2513505,PB,Nordeste,0,0,1,-2.2229516932845828,-1.9369976990133384
2513604,PB,Nordeste,0,0,1,-2.5219263499350375,-1.614706504047633
2513653,PB,Nordeste,0,0,1,-2.2717439272011495,-2.0046437107080664
2513703,PB,Nordeste,0,0,2,-1.496878185139178,2.9204257222517653
2513802,PB,Nordeste,0,0,1,-2.464849968259066,-1.8691294270438756
2513851,PB,Nordeste,0,0,1,-0.38465301407069163,-2.165560558170138
2513901,PB,Nordeste,0,0,1,-1.9051936155037184,1.4963465047599147
2513927,PB,Nordeste,0,0,1,-1.05098318896571,-0.4037001429838824
2513943,PB,Nordeste,0,0,1,1.1084142376332782,-1.646684707912626
2513968,PB,Nordeste,0,0,1,-2.5579181296641,-1.3435798267268018
2513984,PB,Nordeste,0,0,1,-0.9983502491880307,-1.4675109650967844
2514008,PB,Nordeste,0,0,1,-2.1649339987530043,-2.2927138072011535
2514107,PB,Nordeste,0,0,1,-2.238482863492348,-0.9249205274762473
2514206,PB,Nordeste,0,0,1,-3.1632356275559292,-0.4204386559093066
2514305,PB,Nordeste,0,0,1,-3.5055908778114135,-1.5590819554686206
2514404,PB,Nordeste,0,0,1,-1.2710987872454207,-2.2950507825032784
2514453,PB,Nordeste,0,0,1,-3.046562559601587,-1.6312917652916665
2514503,PB,Nordeste,0,0,1,-2.0551732855355507,1.1291527547567732
2514552,PB,Nordeste,0,0,1,-2.4787159648784147,-1.6730231717389248
2514602,PB,Nordeste,0,0,1,-2.6226730037836825,-1.958833394188938
2514651,PB,Nordeste,0,0,1,-0.7639772916739637,-2.590287669264724
2514701,PB,Nordeste,0,0,1,0.7858182083849365,1.0199912031514389
2514800,PB,Nordeste,0,0,1,-1.8457940982902727,-1.7019235848249012
2514909,PB,Nordeste,0,0,1,-1.8850762392293394,-1.0868466613341652
2515005,PB,Nordeste,0,0,1,-2.892300584048775,-0.32575547126979704
2515104,PB,Nordeste,0,0,1,-4.411448085166841,0.3726078002017568
2515203,PB,Nordeste,0,0,1,0.22289334872299277,-1.664305753518528
2515302,PB,Nordeste,0,0,1,-3.2691890089082243,1.259693274433758
2515401,PB,Nordeste,0,0,1,-2.7282118790291534,-0.859172214791372
2515500,PB,Nordeste,0,0,1,-1.1890228475781477,-1.0779961329318093
2515609,PB,Nordeste,0,0,1,-3.1112310504523344,-2.3127950651912275
2515708,PB,Nordeste,0,0,1,-1.7157363085809418,-1.9307269739020962
2515807,PB,Nordeste,0,0,1,-1.8269658950116763,-0.708611505491072
2515906,PB,Nordeste,0,0,1,-2.1148110456293594,-1.2488090691430944
2515930,PB,Nordeste,0,0,1,-2.4729876834537636,-0.9875664310293616
2515971,PB,Nordeste,0,0,1,-1.8750859084717428,0.5543322216414316
2516003,PB,Nordeste,0,0,1,-1.9454234079643917,-0.29424514459785533
