feature_set,model,raw_features,transformed_features,oof_accuracy,oof_balanced_accuracy,oof_roc_auc_literate,oof_pr_auc_risk,oof_precision_risk,oof_recall_risk,oof_f1_risk,oof_recall_literate,oof_actual_risk_rate,oof_predicted_risk_rate,fold_mean_accuracy,fold_std_accuracy,fold_mean_balanced_accuracy,fold_std_balanced_accuracy,fold_mean_roc_auc_literate,fold_std_roc_auc_literate,fold_mean_pr_auc_risk,fold_std_pr_auc_risk,fold_mean_precision_risk,fold_std_precision_risk,fold_mean_recall_risk,fold_std_recall_risk,fold_mean_f1_risk,fold_std_f1_risk,fold_mean_recall_literate,fold_std_recall_literate,fold_mean_actual_risk_rate,fold_std_actual_risk_rate,fold_mean_predicted_risk_rate,fold_std_predicted_risk_rate,total_runtime_seconds
enriched_uf,decision_tree,18,45,0.5635133939176569,0.5695112516806912,0.597792578190316,0.49515696135662224,0.4805910912258071,0.6052732569853305,0.5357739860298228,0.5337492463760518,0.416142038010153,0.5241038615020273,0.5635134073492217,0.01396807534468151,0.5691294656421141,0.007875104650450469,0.5974089972273943,0.016824302854740583,0.49600910660678965,0.021445083270654183,0.48120183938313554,0.00873564327085733,0.6048456733995179,0.07966583573998617,0.533954660578317,0.02732870824487543,0.5334132578847102,0.0769388294579117,0.41614203429724894,0.00516620889765755,0.5241038079954394,0.07813327006713643,36.92652519999683
enriched_uf,random_forest,18,45,0.6192357112580508,0.5689105276527249,0.6416946884675312,0.5404332337941484,0.5938996820911339,0.2688484798091407,0.3701405201203766,0.8689725754963091,0.416142038010153,0.18838055933921077,0.619235717935023,0.010648842170729584,0.569001339439979,0.011231994328616157,0.6411905431921644,0.010388103101020141,0.540829985032008,0.010848983579006322,0.5939152972669746,0.01597198744209658,0.26900696129178925,0.0330160335233321,0.36936471921208514,0.03309011096626906,0.8689957175881686,0.016075956225734704,0.41614203429724894,0.00516620889765755,0.18838056742923368,0.02174835077158903,564.4070652000082
