ano,id_municipio,municipio,sigla_uf,regiao,capital_uf,amazonia_legal,rede_nome,quantidade_alunos,quantidade_alfabetizados,quantidade_nao_alfabetizados,taxa_alfabetizacao,populacao_2020,pib_por_habitante_2020,participacao_agropecuaria_2020,participacao_industria_2020,participacao_servicos_2020,participacao_administracao_publica_2020
2023,3143104,Monte Carmelo,MG,Sudeste,0,0,Municipal,147,92,55,0.62585034013605412,47931,26616.761594792515,0.199517416886787,0.065109051192961662,0.54341307682954276,0.19196045509070855
2023,3143153,Monte Formoso,MG,Sudeste,0,0,Municipal,41,20,21,0.48780487804878048,4923,8276.2543164736944,0.09489995181456215,0.030610433415333115,0.25766528873221578,0.616798965281124
2023,3143203,Monte Santo de Minas,MG,Sudeste,0,0,Municipal,176,74,102,0.42045454545454514,21513,20850.508994561427,0.200036982423866,0.10995633229181977,0.45596483824930895,0.23404184703500527
2023,3143302,Montes Claros,MG,Sudeste,0,0,Estadual,1667,1079,588,0.64727054589082156,413487,23430.161044966346,0.015679191822949204,0.21021457065478319,0.57351423457858863,0.20059200294367896
2023,3143302,Montes Claros,MG,Sudeste,0,0,Municipal,2117,1309,808,0.61832782239017381,413487,23430.161044966346,0.015679191822949204,0.21021457065478319,0.57351423457858863,0.20059200294367896
2023,3143401,Monte Sião,MG,Sudeste,0,0,Municipal,202,107,95,0.5297029702970294,24029,20093.095842523617,0.066858742142106867,0.1252228357754685,0.54544476762147553,0.26247136603193272
2023,3143450,Montezuma,MG,Sudeste,0,0,Municipal,69,38,31,0.55072463768115965,8315,10326.037282020445,0.27665534298825911,0.02686691697955778,0.22027534418022529,0.47620239585195778
2023,3143500,Morada Nova de Minas,MG,Sudeste,0,0,Municipal,107,93,14,0.86915887850467288,8910,45388.888888888891,0.58660452305462918,0.062321752490968794,0.21461385487376863,0.13645730024716987
2023,3143609,Morro da Garça,MG,Sudeste,0,0,Municipal,31,30,1,0.96774193548387089,2437,23188.756668034468,0.30817997053942681,0.035408625608323543,0.29371072700490386,0.36270067684734575
2023,3143708,Morro do Pilar,MG,Sudeste,0,0,Estadual,35,30,5,0.85714285714285721,3153,12764.668569616239,0.13389926138695116,0.03557139926138695,0.31052523594583503,0.52000410340582681
2023,3143807,Munhoz,MG,Sudeste,0,0,Municipal,86,67,19,0.77906976744186029,5994,17528.862195528862,0.1256919503535214,0.1201665796932396,0.44143618708495769,0.31270528286828131
2023,3143906,Muriaé,MG,Sudeste,0,0,Estadual,216,153,63,0.70833333333333293,109392,22240.255228901566,0.019879085002648563,0.10284170963824597,0.64193818939205571,0.2353410159670497
2023,3143906,Muriaé,MG,Sudeste,0,0,Municipal,823,486,337,0.59052247873632968,109392,22240.255228901566,0.019879085002648563,0.10284170963824597,0.64193818939205571,0.2353410159670497
2023,3144003,Mutum,MG,Sudeste,0,0,Estadual,154,124,30,0.80519480519480535,26961,17806.609547123622,0.19205956117797371,0.19353777443276945,0.35734453410368672,0.25706038365943407
2023,3144003,Mutum,MG,Sudeste,0,0,Municipal,122,75,47,0.61475409836065587,26961,17806.609547123622,0.19205956117797371,0.19353777443276945,0.35734453410368672,0.25706038365943407
2023,3144102,Muzambinho,MG,Sudeste,0,0,Municipal,156,71,85,0.45512820512820518,20545,23487.028474081286,0.13353045056865925,0.15915269545836497,0.49498294696258216,0.21233615378739198
2023,3144201,Nacip Raydan,MG,Sudeste,0,0,Municipal,25,14,11,0.56,3220,10202.484472049689,0.15186076305346374,0.034528012998781367,0.26831859513170642,0.54526138174546135
2023,3144300,Nanuque,MG,Sudeste,0,0,Estadual,257,173,84,0.67315175097276236,40665,21076.134267797861,0.053395332062445254,0.21946262043381937,0.51960044309341025,0.20754031634808595
2023,3144300,Nanuque,MG,Sudeste,0,0,Municipal,117,61,56,0.52136752136752118,40665,21076.134267797861,0.053395332062445254,0.21946262043381937,0.51960044309341025,0.20754031634808595
2023,3144359,Naque,MG,Sudeste,0,0,Municipal,81,64,17,0.79012345679012341,7051,11843.99375975039,0.047477142748449767,0.057748639977681683,0.45207268669397277,0.44270153057989575
2023,3144375,Natalândia,MG,Sudeste,0,0,Municipal,41,20,21,0.48780487804878059,3308,18519.044740024183,0.1733495061514469,0.063039334604054753,0.39986137584474096,0.36376711141916479
2023,3144409,Natércia,MG,Sudeste,0,0,Municipal,35,24,11,0.68571428571428594,4728,17997.250423011843,0.26046488227007447,0.051343328637552831,0.37986767961360435,0.30832410947876837
2023,3144508,Nazareno,MG,Sudeste,0,0,Municipal,57,49,8,0.85964912280701744,8660,47231.17782909931,0.13118190308187194,0.49479869253917191,0.26100965030611184,0.11300975407284425
2023,3144607,Nepomuceno,MG,Sudeste,0,0,Municipal,233,126,107,0.540772532188841,26826,20086.371430701558,0.2702859115663771,0.0498484331439496,0.44049579025302388,0.23936986503664945
